trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,num_distr&,participant,session,date,expName,psychopyVersion,frameRate,expStart,
163,0,163,0,273.75906500000565,,273.7246612000017,5,273.75906500000565,273.75906500000565,0.021879299994907342,275.1075717000058,[0.32685185185185184],[-0.07962962962962963],[1],[0],[0],[1.361372899991693],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
164,0,164,0,275.1468495000008,,275.1123007999995,5,275.1468495000008,275.1468495000008,0.02218939999875147,276.6718305999966,[-0.36018518518518516],[0.21851851851851853],[1],[0],[0],[1.5377159000054235],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
165,0,165,0,276.7108135000017,,276.6767540000001,5,276.7108135000017,276.7108135000017,0.02079260000027716,278.2363774999976,[-0.12314814814814815],[-0.4203703703703704],[1],[0],[0],[1.5392357999953674],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
166,0,166,0,278.29671300000336,,278.2410155999969,,278.29671300000336,278.29671300000336,0.03992580001067836,279.3613970000006,[0.175],[-0.2777777777777778],[1],[0],[0],[1.080838900001254],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
167,0,167,0,279.4005790999945,,279.36633420000726,5,279.4005790999945,279.4005790999945,0.02237589999276679,280.7349542000011,[-0.4027777777777778],[0.08425925925925926],[1],[0],[0],[1.3466565999988234],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
168,0,168,0,280.79373819999455,,280.7395006000006,,280.79373819999455,280.79373819999455,0.0367712000006577,282.46632809999574,[0.04722222222222222],[0.44814814814814813],[1],[0],[0],[1.6904047999996692],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
169,0,169,0,282.5038494000037,,282.4709939000022,5,282.5038494000037,282.5038494000037,0.020595399997546338,284.165642699998,[-0.32592592592592595],[-0.11388888888888889],[1],[0],[0],[1.674398699993617],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
170,0,170,0,284.20362499999464,,284.17052440000407,5,284.20362499999464,284.20362499999464,0.020757899997988716,285.42997929999547,[-0.33611111111111114],[0.1287037037037037],[1],[0],[0],[1.2390860000014072],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
171,0,171,0,285.48689299999387,,285.4347967000067,,285.48689299999387,285.48689299999387,0.03600639999785926,286.86349750000227,[-0.4287037037037037],[0.4064814814814815],[1],[0],[0],[1.3931554999871878],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
172,0,172,0,286.9006296000007,,286.8681512000039,5,286.9006296000007,286.9006296000007,0.020623499993234873,288.51111110000056,[-0.44537037037037036],[-0.1824074074074074],[1],[0],[0],[1.6227811999997357],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
173,0,173,0,288.5733076000033,,288.5158960999979,,288.5733076000033,288.5733076000033,0.04080699999758508,289.5748559000058,[-0.13333333333333333],[-0.3175925925925926],[1],[0],[0],[1.0185695000109263],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
174,0,174,0,289.6369593999989,,289.57973509999283,,289.6369593999989,289.6369593999989,0.04001050000078976,291.9843448000029,[0.20185185185185187],[0.16666666666666666],[1],[0],[0],[2.365070799991372],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
175,0,175,0,292.02269149999483,,291.98928799999703,5,292.02269149999483,292.02269149999483,0.02179079999041278,293.1911320999934,[0.10833333333333334],[0.46574074074074073],[1],[0],[0],[1.1804735000041546],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
176,0,176,0,293.25230959999317,,293.1958614000032,,293.25230959999317,293.25230959999317,0.03971469998941757,294.97991029999685,[-0.13148148148148148],[-0.2972222222222222],[1],[0],[0],[1.7445342999999411],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
177,0,177,0,295.04104359999474,,294.9845983999985,,295.04104359999474,295.04104359999474,0.03942500000994187,297.32899340000586,[0.3638888888888889],[-0.3537037037037037],[1],[0],[0],[2.3052807999920333],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
178,0,178,0,297.3671100000065,,297.3339413000067,5,297.3671100000065,297.3671100000065,0.019940300000598654,299.0184498000017,[0.032407407407407406],[-0.4074074074074074],[1],[0],[0],[1.6649378000001889],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
179,0,179,0,299.0826478999952,,299.023374700002,,299.0826478999952,299.0826478999952,0.040716799994697794,300.45677600000636,[-0.03888888888888889],[0.17685185185185184],[1],[0],[0],[1.3931213000032585],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
180,0,180,0,300.51279530000465,,300.46138860000065,,300.51279530000465,300.51279530000465,0.0353871999977855,301.5526140000002,[-0.09351851851851851],[0.23333333333333334],[1],[0],[0],[1.056251300004078],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
181,0,181,0,301.61346170000616,,301.5573007000057,,301.61346170000616,301.61346170000616,0.03915240000060294,302.6338079999987,[0.053703703703703705],[0.32037037037037036],[1],[0],[0],[1.03778169999714],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
182,0,182,0,302.69346949999453,,302.63845860000583,,302.69346949999453,302.69346949999453,0.03851080000458751,305.0069763000065,[0.1962962962962963],[-0.2851851851851852],[1],[0],[0],[2.330165899998974],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
183,0,183,0,305.0760123999935,,305.01316580000275,,305.0760123999935,305.0760123999935,0.04281499999342486,306.36131490000116,[0.1259259259259259],[0.018518518518518517],[1],[0],[0],[1.3058329000050435],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
184,0,184,0,306.40782890000264,,306.36516230000416,,306.40782890000264,306.40782890000264,0.029162100006942637,307.76043730000674,[-0.18981481481481483],[-0.31203703703703706],[1],[0],[0],[1.3662824999919394],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
185,0,185,0,307.81936910000513,,307.76492469999357,,307.81936910000513,307.81936910000513,0.036602200008928776,309.03146749999723,[-0.412962962962963],[0.023148148148148147],[1],[0],[0],[1.230231100009405],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
186,0,186,0,309.09352700000454,,309.03620659999433,,309.09352700000454,309.09352700000454,0.039820999998482876,310.6087300000072,[-0.007407407407407408],[-0.4324074074074074],[1],[0],[0],[1.5332488999993075],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
187,0,187,0,310.64562419999857,,310.6142683999933,5,310.64562419999857,310.64562419999857,0.019427999999606982,311.9064185000025,[0.15925925925925927],[-0.07037037037037037],[1],[0],[0],[1.2731602999992901],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
188,0,188,0,311.94460839999374,,311.91105640000023,5,311.94460839999374,311.94460839999374,0.020363000003271736,313.17142889999377,[0.19444444444444445],[-0.17685185185185184],[1],[0],[0],[1.2404269999969983],[],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
189,0,189,0,313.2329361000011,,313.1761533999961,,313.2329361000011,313.2329361000011,0.03974300000118092,315.15214180000476,[0.4444444444444444],[-0.14814814814814814],[1],[0],[0],[1.9367345000064233],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
190,0,190,0,315.21492490000674,,315.15720810000494,,315.21492490000674,315.21492490000674,0.03987589999451302,316.762092399993,[-0.18518518518518517],[-0.019444444444444445],[1],[0],[0],[1.5653963000077056],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
191,0,191,0,316.7974752000009,,316.7669923999929,5,316.7974752000009,316.7974752000009,0.018951500009279698,318.40007829999377,[0.49907407407407406],[0.2675925925925926],[1],[0],[0],[1.6146528000099352],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
192,0,192,0,318.4593371999945,,318.404790200002,,318.4593371999945,318.4593371999945,0.03784560000349302,320.1820364000014,[0.1648148148148148],[0.41759259259259257],[1],[0],[0],[1.7398711999994703],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
193,0,193,0,320.21805470000254,,320.18676440000127,5,320.21805470000254,320.21805470000254,0.019974099996034056,321.8815451999981,[0.03148148148148148],[0.021296296296296296],[1],[0],[0],[1.6753777999983868],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
194,0,194,0,321.9430121000041,,321.88625049999973,,321.9430121000041,321.9430121000041,0.03993500000797212,322.75964869999734,[0.05],[0.03981481481481482],[1],[0],[0],[0.8339045000029728],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
195,0,195,0,322.81950280000456,,322.764322300005,,322.81950280000456,322.81950280000456,0.03835480000998359,324.22714740000083,[0.42962962962962964],[-0.15185185185185185],[1],[0],[0],[1.4247457000019494],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
196,0,196,0,324.28786240000045,,324.23220139999466,,324.28786240000045,324.28786240000045,0.03972250000515487,325.3241863000003,[0.2074074074074074],[-0.08425925925925926],[1],[0],[0],[1.0525496999907773],[],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
197,0,197,0,325.3635229000065,,325.32949469999585,5,325.3635229000065,325.3635229000065,0.021413599999505095,327.1603008999955,[-0.05277777777777778],[-0.44907407407407407],[1],[0],[0],[1.8097388000023784],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
198,0,198,0,327.2228968999989,,327.1651867000037,,327.2228968999989,327.2228968999989,0.04033760000311304,328.54965669999365,[-0.4759259259259259],[0.20092592592592592],[1],[0],[0],[1.344537400000263],['Target'],10,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
199,0,199,0,328.5870924000046,,328.5545965000056,5,328.5870924000046,328.5870924000046,0.020501999999396503,330.07305310000083,[-0.1648148148148148],[-0.15648148148148147],[1],[0],[0],[1.49836260000302],['Target'],,444993,001,2024-10-08_21h16.56.677,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h17.05.108594 +0530,
