trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr&,Fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,num_distr,participant,session,date,expName,psychopyVersion,frameRate,expStart,
163,0,163,0,451.8240878999932,,451.7910133999976,,451.8240878999932,451.8240878999932,0.02067220000026282,454.0181859000004,[0.3907407407407407],[0.18796296296296297],[1],[0],[0],[2.207008900004439],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
164,0,164,0,454.07846459999564,,454.02287099999376,10,454.07846459999564,454.07846459999564,0.03842579999763984,456.4788775999914,[0.09351851851851851],[0.4648148148148148],[1],[0],[0],[2.417973300005542],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
165,0,165,0,456.53880099998787,,456.4834998999868,10,456.53880099998787,456.53880099998787,0.03805180000199471,458.71865839998645,[0.019444444444444445],[-0.20833333333333334],[1],[0],[0],[2.1975206000061007],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
166,0,166,0,458.7565187,,458.72334889999183,,458.7565187,458.7565187,0.021114499992108904,461.74362909999036,[0.4740740740740741],[0.2935185185185185],[1],[0],[0],[2.999564099998679],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
167,0,167,0,461.78000909999537,,461.74812089999614,,461.78000909999537,461.78000909999537,0.019758199996431358,463.87511129998893,[0.1388888888888889],[0.3509259259259259],[1],[0],[0],[2.1076032999990275],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
168,0,168,0,463.9373697999981,,463.87988049999694,10,463.9373697999981,463.9373697999981,0.038298700004816055,466.1849424999964,[0.17592592592592593],[0.02962962962962963],[1],[0],[0],[2.2670835000026273],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
169,0,169,0,466.22198459999345,,466.18955819999974,,466.22198459999345,466.22198459999345,0.01991069999348838,468.3379303999973,[-0.30833333333333335],[0.1685185185185185],[1],[0],[0],[2.128876799994032],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
170,0,170,0,468.3756521999894,,468.34298449999187,,468.3756521999894,468.3756521999894,0.020012000008136965,470.35282429998915,[-0.07685185185185185],[-0.10555555555555556],[1],[0],[0],[1.9905667999992147],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
171,0,171,0,470.41618849999213,,470.357494099997,10,470.41618849999213,470.41618849999213,0.04183940000075381,472.5704614999995,[-0.3824074074074074],[0.4666666666666667],[1],[0],[0],[2.1714553000056185],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
172,0,172,0,472.60624069999903,,472.57511449999583,,472.60624069999903,472.60624069999903,0.019170300001860596,474.4658350999962,[-0.006481481481481481],[0.2962962962962963],[1],[0],[0],[1.871910800007754],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
173,0,173,0,474.5275071999931,,474.4706353999936,10,474.5275071999931,474.5275071999931,0.040672999995877035,478.3749966999894,[0.08611111111111111],[0.4759259259259259],[1],[0],[0],[3.863973799991072],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
174,0,174,0,478.4118526999955,,478.38028849998955,,478.4118526999955,478.4118526999955,0.019588900002418086,480.7103320999886,[-0.3212962962962963],[-0.35462962962962963],[1],[0],[0],[2.3108305999921868],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
175,0,175,0,480.7730836999981,,480.7150234999863,10,480.7730836999981,480.7730836999981,0.04068299999926239,483.11301059999096,[0.4564814814814815],[0.18333333333333332],[1],[0],[0],[2.357679200009443],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
176,0,176,0,483.15029039999354,,483.1177793999959,,483.15029039999354,483.15029039999354,0.020201399995130487,485.1729437999893,[0.1111111111111111],[-0.43333333333333335],[1],[0],[0],[2.0352578000020003],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
177,0,177,0,485.2403123999975,,485.1778828999959,10,485.2403123999975,485.2403123999975,0.042542900002445094,488.3979890999908,[-0.24351851851851852],[-0.45],[1],[0],[0],[3.1780712000036146],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
178,0,178,0,488.4619043999992,,488.40289729999495,10,488.4619043999992,488.4619043999992,0.041502599997329526,491.5101527999941,[-0.18703703703703703],[-0.3435185185185185],[1],[0],[0],[3.065945800000918],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
179,0,179,0,491.57215519998863,,491.515161599993,10,491.57215519998863,491.57215519998863,0.0397718000021996,493.68249639999704,[-0.24259259259259258],[-0.4444444444444444],[1],[0],[0],[2.1280085000034887],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
180,0,180,0,493.7319681999943,,493.6860912999982,10,493.7319681999943,493.7319681999943,0.03140000000712462,496.01416439999593,[0.03333333333333333],[-0.17962962962962964],[1],[0],[0],[2.296849899998051],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
181,0,181,0,496.0726874999964,,496.0185888999986,10,496.0726874999964,496.0726874999964,0.03746560000581667,499.6512711999967,[-0.45555555555555555],[-0.16666666666666666],[1],[0],[0],[3.595624699999462],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
182,0,182,0,499.7110837999935,,499.65596189998905,10,499.7110837999935,499.7110837999935,0.03823330000159331,503.372340899994,[0.175],[0.3731481481481482],[1],[0],[0],[3.6785624000040116],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
183,0,183,0,503.40688739999314,,503.376526299995,,503.40688739999314,503.40688739999314,0.018131599994376302,505.30406309998943,[0.18796296296296297],[0.1638888888888889],[1],[0],[0],[1.9096812000061618],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
184,0,184,0,505.3662040999916,,505.3094989999954,10,505.3662040999916,505.3662040999916,0.03877279999142047,508.2087438999879,[-0.3074074074074074],[0.25555555555555554],[1],[0],[0],[2.860826999996789],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
185,0,185,0,508.27019989999826,,508.2134815999889,10,508.27019989999826,508.27019989999826,0.039642399991862476,510.54181969999627,[0.14814814814814814],[-0.1037037037037037],[1],[0],[0],[2.2890164999989793],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
186,0,186,0,510.6010615999985,,510.54653799999505,10,510.6010615999985,510.6010615999985,0.0367514000099618,513.4698593999929,[0.06666666666666667],[-0.43425925925925923],[1],[0],[0],[2.8869516999984626],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
187,0,187,0,513.5327812999894,,513.4746362999867,10,513.5327812999894,513.5327812999894,0.04067200000281446,515.7488768999901,[0.16296296296296298],[-0.15092592592592594],[1],[0],[0],[2.234061399998609],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
188,0,188,0,515.8095309999917,,515.75445149999,10,515.8095309999917,515.8095309999917,0.038667599990731105,517.8758275999862,[0.3111111111111111],[0.3768518518518518],[1],[0],[0],[2.0831614999915473],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
189,0,189,0,517.9095929999894,,517.8796737999946,,517.9095929999894,517.9095929999894,0.017186199998832308,520.1902865999873,[-0.06388888888888888],[0.05462962962962963],[1],[0],[0],[2.293697600005544],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
190,0,190,0,520.2519194999913,,520.1949972000002,10,520.2519194999913,520.2519194999913,0.039372800005367026,522.1110487999977,[-0.1361111111111111],[-0.15092592592592594],[1],[0],[0],[1.8770802000071853],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
191,0,191,0,522.1724125999899,,522.1162287999905,10,522.1724125999899,522.1724125999899,0.039206000001286156,524.7493147999921,[0.487962962962963],[-0.09814814814814815],[1],[0],[0],[2.594413099999656],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
192,0,192,0,524.8113191999873,,524.7540211999876,10,524.8113191999873,524.8113191999873,0.040040899999439716,527.027147899993,[0.011111111111111112],[-0.45092592592592595],[1],[0],[0],[2.2335129999992205],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
193,0,193,0,527.0661401999969,,527.0326055999903,,527.0661401999969,527.0661401999969,0.021746700003859587,529.3825579999975,[0.003703703703703704],[0.27314814814814814],[1],[0],[0],[2.3292882999958238],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
194,0,194,0,529.4220003999944,,529.387244499987,,529.4220003999944,529.4220003999944,0.021072799994726665,532.0809040999884,[0.2796296296296296],[-0.3194444444444444],[1],[0],[0],[2.6727720000053523],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
195,0,195,0,532.1183638999937,,532.0856047999987,,532.1183638999937,532.1183638999937,0.01979729998856783,533.9288281999907,[-0.29907407407407405],[0.011111111111111112],[1],[0],[0],[1.8235643999942113],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
196,0,196,0,533.9673650999903,,533.9334709999966,,533.9673650999903,533.9673650999903,0.020346999997855164,541.0031407999923,[-0.22685185185185186],[-0.35185185185185186],[1],[0],[0],[7.049263599998085],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
197,0,197,0,541.0446443999972,,541.0113438999979,,541.0446443999972,541.0446443999972,0.020286300001316704,543.7858448999905,[0.12777777777777777],[0.15833333333333333],[1],[0],[0],[2.754994800008717],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
198,0,198,0,543.8476194999967,,543.7906297999871,10,543.8476194999967,543.8476194999967,0.03840810000838246,546.4373949999863,[0.3],[-0.43148148148148147],[1],[0],[0],[2.6088505999941844],['Target'],,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
199,0,199,0,546.4753950999875,,546.4420760999928,,546.4753950999875,546.4753950999875,0.020706200011773035,548.1649372999964,[-0.12037037037037036],[0.09074074074074075],[1],[0],[0],[1.702446900002542],['Target'],5,210692,001,2024-10-08_21h30.12.939,Visual Search Task_tutorial,2024.1.5,None,2024-10-08 21h30.20.946966 +0530,
